# radius, density, mass, x, y, vx, vy,
12551.6730629, 7903.71681261, 4.91005209017e+16, 1.06631315484e+14, 8.38277203549e+13, -2429.90725811, 3090.91320079,
47581.9300469, 5664.3617845, 1.91702165734e+18, -5.49592158393e+14, 9.94800353921e+14, -1188.87979867, -656.814216086,
29527.6733637, 6307.03063414, 5.10108425912e+17, -3.55157311019e+14, -2.80702964969e+14, 1334.47210335, -1688.43077204,
54326.4544056, 2155.42042959, 1.08571528825e+18, 9.27107061867e+13, -1.11517980522e+15, 1364.11858428, 113.406283613,
42056.4438219, 544.279575907, 1.27194857135e+17, 6.82358314525e+14, -2.55537304886e+14, 594.915560888, 1588.5961527,
19802.105506, 7490.18109, 1.8271588289e+17, -7.62849419393e+14, 3.77974558429e+14, -696.731054482, -1406.18162925,
55611.1951828, 1956.4254605, 1.05706055107e+18, 1.1769694579e+15, -5.63132002978e+14, 547.125388952, 1143.51496457,
48306.5888305, 759.263467371, 2.6888185102e+17, -1.34325310272e+14, -9.62845123746e+14, 1454.49193722, -202.914337869,
89224.4194921, 7576.22076772, 1.69064991565e+19, -4.06773077114e+14, -1.16214738709e+14, 611.566519655, -2140.59591601,
86040.6527939, 8427.13731961, 1.68632404926e+19, 7.56011446868e+14, -1.54116266773e+14, 329.277304758, 1615.25721329,
74934.5260325, 9498.64324131, 1.25561745132e+19, 9.78129066293e+14, 1.12835495224e+14, -167.229757746, 1449.65275755,
23691.669602, 3779.9647499, 1.57915450967e+17, 4.6202788954e+14, -5.64622106105e+14, 1311.98301458, 1073.59017081,
1251.05857957, 5014.16798512, 3.08447808568e+13, 4.32709322356e+14, -6.56456419808e+14, 1363.45790788, 898.735894077,
90190.3549369, 2474.10935601, 5.70228674544e+18, 3.72865340288e+14, -1.01877629476e+15, 1305.51801631, 477.810901086,
36831.2185902, 597.232800714, 9.37436347562e+16, -2.15277496811e+14, -3.46991683489e+14, 1925.49481231, -1194.598381,
60712.1462595, 6540.66208985, 4.59831103018e+18, -8.25022612874e+14, -5.6360623327e+14, 817.134141808, -1196.14387661,
3338.11983988, 6121.54646261, 7.15347056985e+14, -5.81765847592e+14, -4.08630271328e+14, 987.080750315, -1405.30428028,
17938.4691758, 875.539985002, 1.58774953195e+16, -1.56831230809e+14, -1.09616221234e+15, 1362.1673891, -194.889393006,
61956.2949255, 81.2980282964, 6.07415962728e+16, 7.21633402316e+14, 5.81003090444e+14, -943.430254231, 1171.78513403,
81782.6870029, 8898.74605427, 1.52919479876e+19, -4.02525083391e+14, 2.59153374232e+14, -1132.87643334, -1759.61892123,
99706.0122384, 8174.74933497, 2.54558942444e+19, 4.12247774576e+14, -3.24825543615e+13, 176.87431018, 2244.77545516,
51054.9636584, 1062.62955317, 4.44268658978e+17, 4.83240371325e+14, 1.3516262578e+14, -550.611846474, 1968.57579238,
92206.7766934, 2852.69134562, 7.02575787337e+18, 5.17183741076e+12, -2.60471207021e+13, 8715.52088683, 1730.52743496,
929.510459545, 1263.26958986, 3.18719589802e+12, -8.72515343102e+14, -5.24835530161e+12, 9.32437800568, -1550.13569153,
28706.3395082, 9996.59079743, 7.42908347865e+17, 3.04556883806e+14, 5.49792150473e+14, -1597.70671623, 885.048246528,
44439.0615648, 7900.75002531, 2.17827562415e+18, 2.05231838745e+14, -6.13565189505e+14, 1707.23405836, 571.053884671,
25164.9738951, 9945.98672222, 4.97951678307e+17, -8.61984590476e+13, -3.04839658076e+14, 2475.58293321, -700.012050382,
74103.8501227, 824.829471885, 1.05447517785e+18, -2.71315745493e+14, -8.23074035953e+14, 1477.23510393, -486.951508593,
83644.6402646, 6321.59401804, 1.16222664343e+19, -4.6512291882e+12, -8.47550307957e+14, 1572.80718721, -8.6313303504,
40381.6360456, 175.658194909, 3.63387529125e+16, 3.1251340431e+14, 4.53031804283e+14, -1606.6439641, 1108.30579661,
17988.2333802, 3872.80176861, 7.08175146596e+16, -5.76527186999e+13, -2.39826180695e+14, 2834.78683359, -681.465081993,
5794.85236178, 2503.40375985, 1.53041037071e+15, -4.02856318182e+14, -9.26554974144e+14, 1321.09662868, -574.39886315,
60923.7096635, 4606.51665476, 3.27251418535e+18, 1.90567178012e+13, -7.03503841813e+12, 3518.4219346, 9530.80422991,
31992.565228, 9574.30527501, 9.84927663796e+17, 1.84647529247e+14, 2.61269761307e+14, -2090.59690487, 1477.49035788,
18400.137547, 5182.6077566, 1.01428831421e+17, -7.88076133272e+13, 1.99117535391e+14, -2909.46501187, -1151.52085021,
5828.81485718, 1718.43270239, 1.06911195078e+15, 6.77424814784e+14, 6.82449608884e+14, -1047.99320738, 1040.27695989,
30510.0698542, 4302.30494485, 3.83866902514e+17, 9.72012802908e+14, 2.18267646647e+14, -317.852798691, 1415.49604128,
43827.3900075, 9360.15778217, 2.47553954199e+18, -6.94285448824e+14, 2.5359629446e+14, -577.845434028, -1582.0013355,
46333.4367905, 9438.58660464, 2.94944555371e+18, -7.62234855259e+14, -6.50164033154e+13, 140.700791197, -1649.53829716,
80254.7003568, 2440.09558443, 3.96248968294e+18, 3.26363986324e+14, 1.09921797447e+14, -787.587169779, 2338.39051285,
27550.51907, 1667.35059494, 1.09538340852e+17, -1.26895747645e+15, 3.79725551686e+14, -360.689184748, -1205.34221526,
64764.7231729, 6513.41843051, 5.558714796e+18, 3.2598946362e+14, 1.21740054551e+15, -1245.93479759, 333.630223734,
87116.0379444, 9257.17441062, 1.92274931384e+19, -2.62813756662e+14, 6.40255312373e+14, -1610.16727862, -660.945880763,
74987.2893905, 9436.30439374, 1.25001372072e+19, -4.81187707298e+14, 4.11394367281e+14, -1182.60908698, -1383.2395396,
67647.9180954, 5200.03927925, 5.05731265135e+18, 4.84218775656e+14, 6.09208746794e+14, -1284.97030001, 1021.33587001,
68271.3726011, 4926.14488098, 4.92462263207e+18, -5.437886973e+13, 3.87501343087e+14, -2292.34153418, -321.689057052,
75826.8811705, 2850.67920893, 3.90452134396e+18, 8.76390709971e+14, 2.22699035043e+14, -375.023589505, 1475.83571612,
75834.6580697, 8136.53530877, 1.11478876933e+19, -1.11826305608e+15, -1.86226818513e+14, 223.400466794, -1341.48502735,
22134.8983036, 6432.93609708, 2.19175347079e+17, 6.67080605047e+14, 2.90998001518e+14, -678.656627603, 1555.74495838,
51575.3809088, 5228.52785771, 2.25349516899e+18, -6.35933103471e+14, 6.2858205145e+14, -1076.47870948, -1089.06775967,
72745.3536655, 8057.70096599, 9.74488677756e+18, 1.35400652228e+14, 7.96988594037e+14, -1587.71998038, 269.738265398,
72616.1233444, 6850.45549826, 8.24078345974e+18, 5.82923847739e+14, -4.69921647892e+14, 1050.2392229, 1302.79056435,
48483.7786887, 6986.7900291, 2.50159468187e+18, -2.44220968987e+14, 1.09664170174e+15, -1333.42746977, -296.952913815,
34609.3503981, 8998.06746598, 1.17187006736e+18, 1.16580306377e+15, 4.11645656172e+14, -433.59280353, 1227.95858818,
58333.2809988, 883.860754985, 5.51166656553e+17, 5.53682950397e+14, -8.53504043939e+13, 294.735561249, 1912.00096002,
45121.6350471, 3082.53350037, 8.89635620409e+17, 4.59822308072e+14, 5.00174581705e+14, -1293.24981559, 1188.91510458,
56699.2287588, 3017.0074119, 1.72765771693e+18, -6.12171887735e+14, 1.53801333366e+14, -444.100295054, -1767.64212648,
79647.8090206, 6722.49404095, 1.06709184114e+19, -1.82511243732e+14, 7.07875934607e+14, -1639.93315093, -422.823017962,
62888.3601392, 7492.39710079, 5.85438758016e+18, -1.11072597314e+15, 2.62462934032e+14, -311.693658721, -1319.0671806,
94765.3651562, 5281.42597534, 1.41204972632e+19, 6.22392078764e+14, 7.45831930493e+14, -1127.98995171, 941.300556017,
86377.5283505, 2367.28952222, 4.79295737699e+18, -3.36686081347e+14, 2.84526766944e+14, -1407.71512359, -1665.77680443,
53421.5664301, 5231.99718023, 2.50592015289e+18, 9.22568878739e+14, -3.69844750157e+14, 540.438979704, 1348.11210196,
13954.6710212, 3898.9047946, 3.3285210727e+16, 7.54196113923e+13, 9.0168149041e+14, -1516.94762423, 126.882498464,
17040.0128865, 9834.60333567, 1.52867962551e+17, 8.1894020314e+14, 8.71203010975e+14, -964.8578726, 906.976780652,
67439.1543343, 8180.19558308, 7.88224459499e+18, 1.47989872762e+14, -3.67611597025e+14, 2133.78668847, 859.001247735,
66452.8721937, 8873.68320322, 8.18078656916e+18, -8.86968495149e+13, -8.06808150481e+14, 1597.60678586, -175.63368514,
8794.27330114, 254.407981357, 5.43601290541e+14, -8.71433166018e+14, -8.51503456883e+14, 916.810158328, -938.268391573,
76336.5570288, 4565.96028896, 6.38086722165e+18, -2.7406198601e+14, 1.54155326414e+14, -1265.94702378, -2250.63877838,
47994.0189321, 2729.89882389, 9.48107931168e+17, 2.9630991517e+14, 5.38274771738e+13, -471.604025893, 2596.08951122,
44477.1264131, 1274.37832583, 3.52256009334e+17, -4.51939703612e+14, -1.42837642851e+14, 633.837409228, -2005.46778249,
79099.5605807, 6783.28109335, 1.05465860291e+19, 6.01569499786e+12, -4.45513374476e+14, 2169.09354634, 29.2889191306,
97762.1417384, 2291.50189482, 6.72639265083e+18, -5.34080273804e+14, -5.41894636467e+14, 1182.31987506, -1165.27029445,
72304.4260303, 6798.65100617, 8.07360075939e+18, 9.12523726652e+14, 1.13771159118e+13, -18.896585832, 1515.63744785,
36290.6801266, 1349.77959479, 2.02674006783e+17, 1.81020828473e+13, -6.42031432263e+13, 5396.02752359, 1521.41051621,
45845.9828247, 159.532148744, 4.82949754413e+16, -8.38144801324e+13, -4.68447699291e+13, 2279.84700347, -4079.09339008,
74772.0857737, 7935.17601157, 1.04213725964e+19, 1.39598825351e+14, -1.00204105218e+15, 1425.81797329, 198.63708558,
1730.11184546, 3052.65396051, 4.96649483663e+13, -1.68210985089e+14, 4.48522384858e+14, -1958.89701912, -734.652290273,
93337.472045, 148.885824401, 3.80339407412e+17, 9.94162921185e+14, -3.09896527202e+14, 422.273555899, 1354.67381859,
75514.778958, 2564.10117333, 3.46881306762e+18, -5.6771217662e+14, -9.94029349547e+14, 1175.21263941, -671.189966185,
75874.9374653, 13.914712439, 1.90949773156e+16, -1.83276231813e+14, 6.47308705913e+13, -1093.78195712, -3096.88767809,
71498.6271585, 3355.60735363, 3.85313405777e+18, -1.11121999591e+15, -2.52214396568e+14, 300.245160489, -1322.83656505,
62666.9966612, 4626.01312693, 3.57662475343e+18, -8.46443863211e+14, -7.08176167911e+13, 130.990579148, -1565.65805067,
19216.0273623, 6635.28178503, 1.4791086237e+17, -5.53450090813e+13, 1.1848858525e+15, -1328.06678424, -62.0328684654,
99056.7253958, 6438.15230462, 1.96590723139e+19, -6.83007115681e+14, -1.0415709254e+15, 1084.97720653, -711.470658733,
94252.600727, 4620.44924085, 1.21538564915e+19, 6.85095506411e+14, 5.69811868409e+14, -980.882894435, 1179.333918,
5161.93488305, 9951.07538519, 4.29989107394e+15, -5.63919324977e+14, 3.5746758556e+14, -948.764368066, -1496.71350247,
45343.0311249, 371.978347022, 1.08942962093e+17, 4.26150471882e+13, 3.40204276955e+14, -2453.73127604, 307.362020993,
84717.8646852, 3239.30316294, 6.18766040244e+18, 3.7010171333e+14, -4.63069819215e+14, 1469.11202528, 1174.16608699,
88291.8068099, 4397.29407493, 9.50816251921e+18, -4.07651292984e+14, 2.93083561046e+14, -1192.91327015, -1659.2286352,
6957.90528586, 8375.69251003, 8.86351809547e+15, 6.58867149131e+14, -3.08566553691e+14, 719.993587336, 1537.36727654,
92313.0070506, 1673.41207474, 4.13562798493e+18, -5.15776032235e+13, -1.42612257536e+14, 3496.63407611, -1264.60381535,
2175.2573755, 5041.15569945, 1.6300913145e+14, -4.23149834048e+14, -4.92891086766e+14, 1363.1280872, -1170.2533062,
13659.9902117, 1742.56515796, 1.39537219053e+16, -2.13491724494e+14, -2.24120721676e+14, 1884.4991703, -1795.12619211,
41275.9838125, 6082.91327671, 1.34385929001e+18, 1.53980820444e+14, 7.17959303877e+14, -1652.22869056, 354.353691023,
86121.7370075, 5688.10717052, 1.14144761488e+19, 5.61223140317e+14, 1.62061256839e+14, -525.60175985, 1820.17513607,
56882.1582607, 1204.72558388, 6.96572307469e+17, -5.54312104621e+14, 1.9127733702e+14, -616.816236854, -1787.50243882,
16730.2722703, 8361.91674503, 1.23016888537e+17, 3.1442318046e+14, -8.5630122361e+14, 1423.17265071, 522.571332191,
36126.4195742, 908.145521944, 1.34517901333e+17, 8.55471916327e+14, 3.52203182916e+14, -573.128399207, 1392.08069022,
40066.2750769, 6187.8187244, 1.25032916076e+18, 1.09896984369e+15, 4.89504265396e+14, -537.148709539, 1205.93481015,
51135.955906, 6901.42456576, 2.8991304307e+18, -5.75266579657e+14, -9.93196124834e+14, 1169.55912716, -677.417341815,
12762.9595995, 8494.10367497, 5.54781044237e+16, 1.11762451164e+15, -4.50751702699e+14, 493.368891588, 1223.29247614,
11760.3439015, 2838.26435017, 1.45031647469e+16, -7.31984242987e+13, 1.83083176098e+14, -3027.91077869, -1210.58801055,
38335.2212583, 3233.07183212, 5.72214882689e+17, -5.22056311312e+14, 7.18494945044e+14, -1243.01323917, -903.169759268,
13524.7919043, 3774.01128519, 2.93322138211e+16, 1.28546107047e+15, 2.93207394724e+14, -280.436333448, 1229.47100203,
39568.9523028, 2431.32473169, 4.73212811881e+17, -6.71145937433e+14, 1.14835825011e+15, -1083.97545138, -633.518085841,
65083.2178158, 9621.86397202, 8.33328310913e+18, 7.4417227838e+14, 1.21210313198e+14, -268.082671779, 1645.89701477,
41792.7455053, 1836.54836836, 4.21167596511e+17, -1.1467573145e+13, 3.17546275612e+14, -2567.08360048, -92.7052880751,
35955.8594786, 9361.66569862, 1.36713696074e+18, 4.66343344259e+13, -1.41999927924e+14, 3558.46047641, 1168.6374657,
80378.7791029, 9314.2233547, 1.51957008984e+19, -9.10001418527e+14, 4.3215806948e+14, -618.877997035, -1303.18023652,
77277.066145, 8056.30605358, 1.16798618452e+19, 1.90399270937e+13, -7.37135917131e+13, 5081.09587973, 1312.42682466,
92109.5633828, 5997.55727975, 1.47244285205e+19, -3.02189740636e+14, -1.34809438893e+13, 117.333272183, -2630.15048353,
96165.8206749, 5349.51625317, 1.494605619e+19, -3.8663528802e+14, 3.04182712738e+14, -1276.50417933, -1622.51679785,
20836.29613, 8066.58576289, 2.2924569642e+17, -5.6821133632e+14, 7.17988879218e+14, -1186.61032121, -939.075041161,
86950.7656497, 1831.20457262, 3.78187324289e+18, -3.97421217154e+14, -5.61223769787e+14, 1425.0045959, -1009.09314865,
9550.82717471, 2760.45591369, 7.55533364399e+15, 3.02842600061e+14, 7.56394653962e+14, -1489.24355553, 596.258035563,
99561.9047894, 8578.66932594, 2.6598025064e+19, -3.05696794599e+14, 3.31746024455e+14, -1585.40755382, -1460.91881021,
16834.4663776, 8351.79832958, 1.25177978933e+17, -1.86434997781e+13, -5.09636964009e+12, 2746.40592352, -10046.880788,
19370.4537446, 3158.91665467, 7.21285866391e+16, -1.16155210799e+13, -6.11703799368e+13, 5701.11195239, -1082.57274403,
48679.3599196, 1945.96532605, 7.05211762681e+17, -3.21043715896e+14, -9.81141669158e+13, 730.415449344, -2390.02477804,
77030.1776877, 4426.48233238, 6.35610856923e+18, -8.42897639061e+14, -8.20424723181e+14, 931.226188922, -956.734157194,
79908.6332637, 3616.36085553, 5.79699252525e+18, -5.4233187482e+14, 9.16369205677e+13, -325.290721972, -1925.15774227,
31583.8815267, 4329.93248095, 4.28575660058e+17, 9.51073303175e+14, 5.86819228691e+14, -719.245818341, 1165.70054763,
95358.1557603, 4965.67754123, 1.35270132776e+19, 1.01304853333e+15, 7.27126385417e+14, -756.10883514, 1053.42752214,
84072.9268481, 7434.60343965, 1.3879575434e+19, -1.04567967497e+14, -1.42354328779e+14, 2776.71283571, -2039.66553067,
52374.0419098, 9146.07431629, 4.12793521571e+18, 1.11834551089e+14, 7.81183886203e+14, -1613.55315091, 230.996818389,
95431.2006751, 8295.74271368, 2.26504226838e+19, 1.04015609228e+14, -6.76971229809e+13, 2242.08613383, 3444.93155518,
57136.4537132, 2681.49316244, 1.57132641451e+18, -1.62479869475e+13, -1.32061599197e+13, 6311.63497183, -7765.41880932,
72910.754085, 2072.1269925, 2.52313803686e+18, -4.64793759433e+14, 4.31331540143e+14, -1236.92905125, -1332.88862598,
1405.79048614, 935.103027805, 8.16152162083e+12, 6.55174725779e+14, -3.26300741415e+14, 754.534317665, 1515.01897459,
